10.02,-0.00891861,0.00943861,1.19346,-0.0100794,0.0301838,-0.000724295,0.63742,-0.0616784,-0.156109,-0.0405666,0.00642591,-0.00195955,-0.0180677,0.0633155,-0.128578,0.532946
10.04,-0.00903184,0.00990653,1.19335,-0.0121457,0.0469677,-0.000952245,0.554059,-0.109848,-0.158667,-0.0684521,-0.0615676,-0.00337844,-0.0425582,0.0507537,-0.128167,0.532487
10.06,-0.00903184,0.00990653,1.19335,-0.0121457,0.0469677,-0.000952245,0.376381,-0.253799,-0.154959,-0.116634,-0.107499,0.00108938,-0.0425582,0.0507537,-0.128167,0.532487
10.08,-0.00923818,0.0105805,1.19318,-0.022694,0.0516803,-0.0018124,0.210032,-0.378652,-0.154423,-0.165081,-0.10365,0.00300488,0.00791864,0.0712662,-0.130754,0.532565
10.1,-0.00923818,0.0105805,1.19318,-0.022694,0.0516803,-0.0018124,0.118917,-0.429347,-0.160213,-0.15513,-0.0629311,-0.00774492,0.00791864,0.0712662,-0.130754,0.532565
10.12,-0.00943829,0.0111943,1.19314,-0.0246973,0.0547714,0.000707919,-0.0246351,-0.497411,-0.166099,-0.125364,-0.0607378,-0.00813936,-0.0261317,0.0627087,-0.12657,0.532802
10.14,-0.00969942,0.0119028,1.19319,-0.0170719,0.0391458,0.00560569,-0.136668,-0.59965,-0.168762,-0.0923434,-0.0836347,-0.011998,-0.0260392,0.0717416,-0.122741,0.532394
10.16,-0.00969942,0.0119028,1.19319,-0.0170719,0.0391458,0.00560569,-0.221923,-0.700983,-0.170367,-0.0265451,-0.0547276,-0.00912643,-0.0260392,0.0717416,-0.122741,0.532394
10.18,-0.0101028,0.0129655,1.19339,-0.000874093,0.0213208,0.0115281,-0.244784,-0.701855,-0.180519,-0.0343644,-0.00711963,-0.00703539,-0.0234701,0.0534397,-0.128553,0.53158
10.2,-0.0101028,0.0129655,1.19339,-0.000874093,0.0213208,0.0115281,-0.203382,-0.674975,-0.17811,0.0488603,0.0169585,-0.00159845,-0.0234701,0.0534397,-0.128553,0.53158
10.22,-0.0104359,0.0137541,1.19361,0.0070279,-0.0065917,0.00409722,-0.200345,-0.67201,-0.181161,0.0356172,0.0125601,0.00520625,-0.0167456,0.08712,-0.12743,0.530667
10.24,-0.0107755,0.0145049,1.19392,0.0265077,-0.0165419,0.0074541,-0.118037,-0.623852,-0.177647,0.0653641,0.0488579,0.00146552,-0.00130869,0.0523443,-0.126404,0.531818
