10.02,-0.0182876,0.0203659,1.18621,0.00220834,0.00547039,0.0118663,0.592594,-0.259099,0.0658404,-0.0231697,-0.00337803,-0.00458519,-0.0207783,0.0843316,-0.127143,0.511335
10.04,-0.0182876,0.0203659,1.18621,0.00220834,0.00547039,0.0118663,0.569063,-0.302253,0.0628278,-0.042669,-0.0527611,0.00439001,-0.0207783,0.0843316,-0.127143,0.511335
10.06,-0.0183979,0.0212981,1.18663,-0.00714325,0.02157,0.0120986,0.524996,-0.342419,0.0683198,-0.0426314,-0.0130373,0.000281407,-0.0117934,0.0542277,-0.124725,0.510988
10.08,-0.0184204,0.0219523,1.18696,-0.0123455,0.0241275,0.0108039,0.458239,-0.34986,0.0697429,-0.0547369,-0.00779141,0.00493473,-0.027333,0.0575077,-0.128649,0.510883
10.1,-0.0184204,0.0219523,1.18696,-0.0123455,0.0241275,0.0108039,0.393595,-0.391952,0.0640085,-0.0484865,-0.0579554,-0.00401501,-0.027333,0.0575077,-0.128649,0.510883
10.12,-0.0184091,0.0225592,1.18723,-0.0174772,0.0332803,0.00911605,0.296232,-0.466551,0.0569832,-0.0964327,-0.0976051,0.00296407,-0.00825015,0.0825398,-0.129929,0.511046
10.14,-0.0184091,0.0225592,1.18723,-0.0174772,0.0332803,0.00911605,0.174124,-0.561317,0.0616634,-0.116043,-0.0760318,0.00261808,-0.00825015,0.0825398,-0.129929,0.511046
10.16,-0.0183743,0.0233126,1.1876,-0.0216864,0.0286869,0.00500291,0.0803158,-0.611138,0.0643551,-0.0680778,-0.0254427,0.000443447,-0.0183652,0.048296,-0.127854,0.511223
10.18,-0.0182637,0.0238243,1.18787,-0.0180711,0.0377937,0.00985602,-0.0111599,-0.633344,0.0565449,-0.0637269,-0.0296981,-0.00825097,-0.0109314,0.071067,-0.12415,0.512032
10.2,-0.0182637,0.0238243,1.18787,-0.0180711,0.0377937,0.00985602,-0.0626342,-0.701675,0.053765,-0.0412731,-0.0587353,-0.000270832,-0.0109314,0.071067,-0.12415,0.512032
10.22,-0.018161,0.0243021,1.18816,-0.024915,0.03189,0.0102363,-0.108013,-0.772566,0.0540241,-0.0242558,-0.0586051,0.00309876,-0.0204619,0.0633267,-0.126951,0.511463
10.24,-0.018161,0.0243021,1.18816,-0.024915,0.03189,0.0102363,-0.13567,-0.778671,0.0573454,-0.0113663,-0.00022764,0.00167455,-0.0204619,0.0633267,-0.126951,0.511463
10.26,-0.0179218,0.024865,1.18867,-0.0180471,0.0385759,0.0119581,-0.166685,-0.750095,0.0480565,-0.00398741,0.0318623,-0.00784605,-0.00692844,0.0541887,-0.125669,0.511275
