0,-1.91784,1.01693,0.0876637,-9.24843e-05,4.75439e-05,5.20722e-05,-0.917254,-0.572007,1.07881,0.00136068,0.000469623,0.0104353,0,0,0,0,0,0,0,0,0,0,0,0
0.02,-1.91784,1.01693,0.0876637,-9.24843e-05,4.75439e-05,5.20722e-05,-0.921595,-0.572345,1.0734,-0.000599835,-0.000720644,0.00512444,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.04,-1.91784,1.01693,0.0876637,-9.24843e-05,4.75439e-05,5.20722e-05,-0.921595,-0.572345,1.0734,-0.000599835,-0.000720644,0.00512444,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.06,-1.91784,1.01693,0.0876637,-9.24843e-05,4.75439e-05,5.20722e-05,-0.921595,-0.572345,1.0734,-0.000599835,-0.000720644,0.00512444,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.08,-1.91784,1.01693,0.0876637,-9.24843e-05,4.75439e-05,5.20722e-05,-0.921595,-0.572345,1.0734,-0.000599835,-0.000720644,0.00512444,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.1,-1.91784,1.01693,0.0876637,-9.24843e-05,4.75439e-05,5.20722e-05,-0.918711,-0.571071,1.07553,-0.00362435,0.000366702,-0.00474651,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.12,-1.91784,1.01693,0.0876637,-9.24843e-05,4.75439e-05,5.20722e-05,-0.918711,-0.571071,1.07553,-0.00362435,0.000366702,-0.00474651,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.14,-1.91787,1.01687,0.0876845,0.000315155,0.000424407,-0.00043426,-0.918711,-0.571071,1.07553,-0.00362435,0.000366702,-0.00474651,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.16,-1.91787,1.01687,0.0876845,0.000315155,0.000424407,-0.00043426,-0.917217,-0.572176,1.07125,-0.00437531,-0.00190936,0.00142866,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.18,-1.91787,1.01687,0.0876845,0.000315155,0.000424407,-0.00043426,-0.917217,-0.572176,1.07125,-0.00437531,-0.00190936,0.00142866,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.2,-1.91787,1.01687,0.0876845,0.000315155,0.000424407,-0.00043426,-0.917217,-0.572176,1.07125,-0.00437531,-0.00190936,0.00142866,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.22,-1.91787,1.01687,0.0876845,0.000315155,0.000424407,-0.00043426,-0.917217,-0.572176,1.07125,-0.00437531,-0.00190936,0.00142866,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.24,-1.91787,1.01687,0.0876845,0.000315155,0.000424407,-0.00043426,-0.917217,-0.572176,1.07125,-0.00437531,-0.00190936,0.00142866,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.26,-1.918,1.0169,0.0877459,-0.000764615,-0.00103129,0.000131963,-0.885427,-0.576059,1.06484,0.00909055,0.00196705,-0.0108538,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.28,-1.918,1.0169,0.0877459,-0.000764615,-0.00103129,0.000131963,-0.885427,-0.576059,1.06484,0.00909055,0.00196705,-0.0108538,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.3,-1.918,1.0169,0.0877459,-0.000764615,-0.00103129,0.000131963,-0.885325,-0.573574,1.07553,0.00300503,0.00403949,-0.00317944,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.32,-1.918,1.0169,0.0877459,-0.000764615,-0.00103129,0.000131963,-0.864195,-0.577702,1.07601,0.0155822,-0.00202687,-0.00270075,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.34,-1.918,1.0169,0.0877459,-0.000764615,-0.00103129,0.000131963,-0.864195,-0.577702,1.07601,0.0155822,-0.00202687,-0.00270075,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.36,-1.918,1.0169,0.0877459,-0.000764615,-0.00103129,0.000131963,-0.864195,-0.577702,1.07601,0.0155822,-0.00202687,-0.00270075,342,300,542,300,14.99,14.99,15.08,15.07,0.19,0.23,0.25,0.4
0.38,-1.9182,1.01704,0.0879136,-0.00374549,0.00672827,0.00431321,-0.838542,-0.589265,1.08463,-0.00333287,0.0048707,0.0117641,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.4,-1.9182,1.01704,0.0879136,-0.00374549,0.00672827,0.00431321,-0.836153,-0.570067,1.08515,-0.00926098,0.00242688,-0.00790707,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.42,-1.9182,1.01704,0.0879136,-0.00374549,0.00672827,0.00431321,-0.836153,-0.570067,1.08515,-0.00926098,0.00242688,-0.00790707,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.44,-1.9182,1.01704,0.0879136,-0.00374549,0.00672827,0.00431321,-0.836153,-0.570067,1.08515,-0.00926098,0.00242688,-0.00790707,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.46,-1.9182,1.01704,0.0879136,-0.00374549,0.00672827,0.00431321,-0.959038,-0.542062,1.05819,-0.0208039,0.0174896,-0.0104987,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.48,-1.9182,1.01704,0.0879136,-0.00374549,0.00672827,0.00431321,-0.959038,-0.542062,1.05819,-0.0208039,0.0174896,-0.0104987,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.5,-1.9182,1.01704,0.0879136,-0.00374549,0.00672827,0.00431321,-0.959038,-0.542062,1.05819,-0.0208039,0.0174896,-0.0104987,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.52,-1.91843,1.01678,0.0879968,-0.00369563,-0.00459378,0.000524985,-0.902484,-0.531901,0.965923,-0.0101351,0.00711974,-0.0213505,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.54,-1.91843,1.01678,0.0879968,-0.00369563,-0.00459378,0.000524985,-0.902484,-0.531901,0.965923,-0.0101351,0.00711974,-0.0213505,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.56,-1.91843,1.01678,0.0879968,-0.00369563,-0.00459378,0.000524985,-0.902484,-0.531901,0.965923,-0.0101351,0.00711974,-0.0213505,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.58,-1.91843,1.01678,0.0879968,-0.00369563,-0.00459378,0.000524985,-0.902484,-0.531901,0.965923,-0.0101351,0.00711974,-0.0213505,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.6,-1.91875,1.01657,0.0882009,-0.00215228,-0.00416406,0.00338168,-0.828474,-0.498052,0.834631,0.0355223,0.0245519,-0.0322824,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.62,-1.91875,1.01657,0.0882009,-0.00215228,-0.00416406,0.00338168,-0.828474,-0.498052,0.834631,0.0355223,0.0245519,-0.0322824,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.64,-1.91875,1.01657,0.0882009,-0.00215228,-0.00416406,0.00338168,-0.828474,-0.498052,0.834631,0.0355223,0.0245519,-0.0322824,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.66,-1.91875,1.01657,0.0882009,-0.00215228,-0.00416406,0.00338168,-0.828474,-0.498052,0.834631,0.0355223,0.0245519,-0.0322824,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.68,-1.91875,1.01657,0.0882009,-0.00215228,-0.00416406,0.00338168,-0.669558,-0.201417,0.712618,0.0316626,0.0967702,-0.0297919,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.7,-1.91875,1.01657,0.0882009,-0.00215228,-0.00416406,0.00338168,-0.669558,-0.201417,0.712618,0.0316626,0.0967702,-0.0297919,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.72,-1.91875,1.01657,0.0882009,-0.00215228,-0.00416406,0.00338168,-0.669558,-0.201417,0.712618,0.0316626,0.0967702,-0.0297919,4214,3771,5042,4128,14.83,14.83,14.91,14.91,2.08,1.84,2.94,2.07
0.74,-1.91875,1.01657,0.0882009,-0.00215228,-0.00416406,0.00338168,-0.575484,-0.0273302,0.651154,0.0194309,0.0771691,-0.0241223,4914,4385,5128,4257,14.83,14.83,14.91,14.92,1.95,1.61,2.31,1.59
0.76,-1.91954,1.01639,0.0890301,-0.0113853,0.00157479,0.00505742,-0.542561,0.160092,0.575889,-0.0178697,0.0873511,-0.0252466,4914,4385,5128,4257,14.83,14.83,14.91,14.92,1.95,1.61,2.31,1.59
0.78,-1.91954,1.01639,0.0890301,-0.0113853,0.00157479,0.00505742,-0.542561,0.160092,0.575889,-0.0178697,0.0873511,-0.0252466,4914,4385,5128,4257,14.83,14.83,14.91,14.92,1.95,1.61,2.31,1.59
0.8,-1.91954,1.01639,0.0890301,-0.0113853,0.00157479,0.00505742,-0.542561,0.160092,0.575889,-0.0178697,0.0873511,-0.0252466,4914,4385,5128,4257,14.83,14.83,14.91,14.92,1.95,1.61,2.31,1.59
0.82,-1.91954,1.01639,0.0890301,-0.0113853,0.00157479,0.00505742,-0.567891,0.35664,0.457844,0.0124469,0.0488246,-0.0307277,4914,4385,5128,4257,14.83,14.83,14.91,14.92,1.95,1.61,2.31,1.59
