0,-1.53856,0.748884,0.0837881,-0.00029034,0.000596,-0.000422692,-1.42489,0.558828,9.56214,3.38207e-05,-0.00241073,0.0152907,0,0,0,0,0,0,0,0,0,0,0,0
0.02,-1.53847,0.748854,0.083736,0.000980417,0.00134887,5.87198e-05,-1.42489,0.558828,9.56214,3.38207e-05,-0.00241073,0.0152907,0,0,0,0,0,0,0,0,0,0,0,0
0.04,-1.53847,0.748854,0.083736,0.000980417,0.00134887,5.87198e-05,-1.40911,0.554479,9.56012,0.00594858,0.000717628,-0.0260371,0,0,0,0,0,0,0,0,0,0,0,0
0.06,-1.53847,0.748854,0.083736,0.000980417,0.00134887,5.87198e-05,-1.40911,0.554479,9.56012,0.00594858,0.000717628,-0.0260371,0,0,0,0,0,0,0,0,0,0,0,0
0.08,-1.53847,0.748854,0.083736,0.000980417,0.00134887,5.87198e-05,-1.40911,0.554479,9.56012,0.00594858,0.000717628,-0.0260371,0,0,0,0,0,0,0,0,0,0,0,0
0.1,-1.53847,0.748854,0.083736,0.000980417,0.00134887,5.87198e-05,-1.40946,0.553626,9.56482,0.00130425,-0.00145048,-0.00151335,0,0,0,0,0,0,0,0,0,0,0,0
0.12,-1.53847,0.748854,0.083736,0.000980417,0.00134887,5.87198e-05,-1.41346,0.553857,9.57673,0.0131153,-0.00802267,-0.00293837,0,0,0,0,0,0,0,0,0,0,0,0
0.14,-1.53834,0.748518,0.0838427,0.0007758,-0.000588681,0.00118861,-1.41346,0.553857,9.57673,0.0131153,-0.00802267,-0.00293837,0,0,0,0,0,0,0,0,0,0,0,0
0.16,-1.53834,0.748518,0.0838427,0.0007758,-0.000588681,0.00118861,-1.41346,0.553857,9.57673,0.0131153,-0.00802267,-0.00293837,0,0,0,0,0,0,0,0,0,0,0,0
0.18,-1.53834,0.748518,0.0838427,0.0007758,-0.000588681,0.00118861,-1.41346,0.553857,9.57673,0.0131153,-0.00802267,-0.00293837,0,0,0,0,0,0,0,0,0,0,0,0
0.2,-1.53834,0.748518,0.0838427,0.0007758,-0.000588681,0.00118861,-1.40424,0.548008,9.5688,0.00320204,0.00404062,-0.0166186,1342,1485,2357,2271,15.95,16.03,16.02,16.03,0.8,0.76,2.45,2.27
0.22,-1.53834,0.748518,0.0838427,0.0007758,-0.000588681,0.00118861,-1.40424,0.548008,9.5688,0.00320204,0.00404062,-0.0166186,1342,1485,2357,2271,15.95,16.03,16.02,16.03,0.8,0.76,2.45,2.27
0.24,-1.53834,0.748518,0.0838427,0.0007758,-0.000588681,0.00118861,-1.39526,0.548322,9.53983,0.0128928,0.0016807,-0.0480537,1342,1485,2357,2271,15.95,16.03,16.02,16.03,0.8,0.76,2.45,2.27
0.26,-1.53834,0.748518,0.0838427,0.0007758,-0.000588681,0.00118861,-1.39526,0.548322,9.53983,0.0128928,0.0016807,-0.0480537,1342,1485,2357,2271,15.95,16.03,16.02,16.03,0.8,0.76,2.45,2.27
